Curtis_Grubb,"Peter_Grubb,_Jr."
Pedro_Calderón_de_la_Barca,Petrarch
Louis_Lincoln_Emmerson,Lewis_Stevenson_(politician)
James_Buchanan,John_C._Breckinridge
Andries_de_Graeff,Cornelis_de_Witt
John_Langdon_(politician),George_Washington
Ranjit_Mallick,Nispal_Singh
Cicero_Price,"George_Spencer-Churchill,_8th_Duke_of_Marlborough"
Moses,Aaron
List_of_The_Game_characters,Tia_Mowry
Carter_Harrison_Sr.,George_R._Davis
Fernando_Poe_Jr.,Loren_Legarda
Conrad_Hilton,Zsa_Zsa_Gabor
Jama_kaNdaba,Ndaba_kaMageba
Yemişçi_Hasan_Pasha,Damat_Ibrahim_Pasha
Muhyiddin_Yassin,Najib_Razak
Aafia_Siddiqui,Ammar_al-Baluchi
Hisashi_Owada,Peter_Tomka
"Charles_Grey,_2nd_Earl_Grey",Lord_William_Russell
Meryl_Streep,John_Cazale
Alexis_Lesieur_Desaulniers,Hector_Caron
Sylvia_Llewelyn_Davies,Angela_du_Maurier
L._Ron_Hubbard,Margaret_Grubb
Kathleen_Kerrigan,Barack_Obama
List_of_The_Cleveland_Show_characters,Sanaa_Lathan
Pedro_Correia_da_Cunha,John_II_of_Portugal
List_of_Modern_Family_characters,Adam_DeVine
Thomas_Benedict_(II),Samuel_Cluckston
"Charles_Gordon-Lennox,_6th_Duke_of_Richmond",Benjamin_Disraeli
"Thomas_Graves,_2nd_Baron_Graves",Edward_Paget
Heathcliff_(Wuthering_Heights),Emily_Brontë
Robert_R._Livingston_(chancellor),Thomas_Jefferson
"Charles_Paulet,_1st_Duke_of_Bolton",Richard_Norton_of_Southwick_Park
William_Howard_Taft,George_W._Wickersham
Ryan_Atwood,Kirsten_Cohen
Terence_Conran,Shirley_Conran
Swami_Vivekananda,Jawaharlal_Nehru
John_Light_Napier,Ronald_Reagan
Josip_Broz_Tito,Koča_Popović
Frank_Plumley,Ashbel_A._Dean
Kristine_Kochanski,Chloë_Annett
Adele_Schopenhauer,Arthur_Schopenhauer
Pamela_J._H._Slutz,George_W._Bush
Sara_Coleridge,Derwent_Coleridge
Mark_A._Barnett,Barack_Obama
Duarte_de_Menezes,John_III_of_Portugal
Harvey_Putnam,William_Patterson_(New_York)
Shah_Nawaz_Bhutto,Wahid_Baksh_Bhutto
Richard_Jones_(1816–1892),Robert_Campbell_(Australian_politician)
"Harold_Harmsworth,_1st_Viscount_Rothermere","Weetman_Pearson,_1st_Viscount_Cowdray"
Per_Westerberg,Sten_Heckscher
Effat_Marashi,Khojaste_Bagherzadeh
Changez_Marri,Khair_Bakhsh_Marri
Donald_W._Riegle_Sr.,George_M._Algoe
Illinois_Senate_career_of_Barack_Obama,Michelle_Obama
Phil_Silvers,Charlie_Chaplin
Bunduki__Dawn_Drummond-Clayton__1,Korak_(character)
Zulfikar_Ali_Bhutto,Nusrat_Bhutto
Daniel_Kellogg_(settler),Mark_Sension
Anna-Greta_Leijon,Ingemar_Eliasson
Sumitro_Djojohadikusumo,Ong_Eng_Die
Ulysses_S._Grant,William_Adams_Richardson
Edward_J._Damich,George_W._Bush
Charles_Mackellar,Julian_Salomons
Early_life_and_career_of_Thomas_Jefferson,George_Washington
Charles_Evans_Hughes,Bainbridge_Colby
Lucius_Seymour_Storrs,Job_Adams_Cooper
Michael_Guest,George_W._Bush
Chaz_Bono,Georganne_LaPiere
Rahah_Noah,Abdul_Halim_of_Kedah
Joseph_S._Cabot,"Nathaniel_Silsbee,_Jr."
Vito_Spatafore,Joseph_R._Gannascoli
Era_Sezhiyan,Indira_Gandhi
Tokugawa_Ieyasu,Matsudaira_Hirotada
Shubha_Khote,Viju_Khote
Mohammed_Burhanuddin,Taher_Saifuddin
Zhou_Fu,Duanfang
Vanessa_Gilmore,Bill_Clinton
John_Hammond_(producer),Ogden_H._Hammond
Ja'far_al-Sadiq,Muhammad_al-Baqir
Ghulam_Murtaza_Khan_Jatoi,Nawaz_Sharif
William_Flynn_Martin,Ronald_Reagan
Gertrude_Vanderbilt_Whitney,Cornelius_Vanderbilt_II
Oakes_Ames,Benjamin_W._Harris
Aung_San_Suu_Kyi,Soe_Thein
Cham_Prasidh,Hun_Sen
Carmela_Soprano,Edie_Falco
Gerald_Ford,Alexander_Haig
List_of_Modern_Family_characters,Sofía_Vergara
Winthrop_M._Crane,Henry_Cabot_Lodge
Andrew_Mellon,David_F._Houston
William_Branch_Giles,Armistead_Thomson_Mason
Marty_O'Brien,Lindsay_Lohan
Ann_Richards,Bob_Bullock
Abraham_Lincoln,William_Dennison_Jr.
George_H._W._Bush,Samuel_K._Skinner
George_S._Mickelson,Mark_Mickelson
William_Henry_Harrison,John_Quincy_Adams
Valeriu_Streleț,Natalia_Gherman
Richard_Ney,Minka_Kelly
Xi_Jinping,Hu_Jintao
George_Michael,Aretha_Franklin
"Frederick_Ponsonby,_3rd_Earl_of_Bessborough","George_Cavendish,_1st_Earl_of_Burlington"
Bjørn_Sand,Bias_Bernhoft
Geoffrey_Howe,Margaret_Thatcher
James_Coyne,Deborah_Coyne
Halah_bint_Wuhayb,Abdul-Muttalib
Aram_Saroyan,William_Saroyan
Henry_H._Crapo,Dwight_May
Deng_Xiaoping,Li_Xiannian
"David_Maxwell_Fyfe,_1st_Earl_of_Kilmuir",Winston_Churchill
Herbert_Hoover,Franklin_D._Roosevelt
Michael_Heseltine,Frederick_Corfield
Satyendra_Narayan_Sinha,Jagannath_Mishra
Moon_Landrieu,Ernest_Nathan_Morial
Samuel_Lightfoot_Flournoy_(West_Virginia_lawyer),John_Baker_White_(Virginia)
Chester_McNulty,I._Kimbell_Hicks
"Edward_Stanley,_15th_Earl_of_Derby","Granville_Leveson-Gower,_2nd_Earl_Granville"
Daniel_O'Connell,"William_Vesey-FitzGerald,_2nd_Baron_FitzGerald_and_Vesey"
David_Satcher,Bill_Clinton
Tyrion_Lannister,Jaime_Lannister
Sharon_Percy_Rockefeller,Shelley_Riley_Moore
Kerry_Healey,Mitt_Romney
Bo_Xilai,Wang_Hongju
B._Todd_Jones,Bill_Clinton
Jimmy_Cooper_(The_O.C.),Tate_Donovan
Taj_Muhammad_Afridi,Nawaz_Sharif
Carl_Danberg,Beau_Biden
John_G._Carlisle,William_McKinley
"Henrietta_Godolphin,_2nd_Duchess_of_Marlborough","Charles_Spencer,_3rd_Duke_of_Marlborough"
Richard_Cheatham,Cave_Johnson
Ellen_Horn,Stein_Winge
John_Gross,Miriam_Gross
David_C._Fields,George_H._W._Bush
"Sir_Charles_Tennant,_1st_Baronet",Robert_Tweedie_Middleton
"Edward_Stanley,_15th_Earl_of_Derby",Austen_Henry_Layard
Fred_Schneider,Sophie_Ellis-Bextor
Jyotiraditya_Madhavrao_Scindia,Piyush_Goyal
Stanley_Henig,Elaine_Kellett-Bowman
Mubukwanu,Mulambwa_Santulu
John_Tyler,John_J._Crittenden
William_Richmond,Jane_Maria_Atkinson
Peter_A._Peyser,Hamilton_Fish_IV
John_Platt_(settler),Thomas_Betts
Anno_Birkin,Lou_Doillon
Daniel_Waggoner,Guy_Waggoner
Michael_Marcos_Keon,Imee_Marcos
Chea_Sim,Hun_Sen
William_B._Hays,George_W._Guthrie
Deng_Xiaoping,Jiang_Zemin
Martin_Van_Buren,Andrew_Jackson
Joe_Manchin,Earl_Ray_Tomblin
Marie-Claude_Bibeau,Justin_Trudeau
List_of_The_Tribe_characters,Monique_Cassie
Ruhollah_Khomeini,Abolhassan_Banisadr
John_C._Breckinridge,John_J._Crittenden
Denver_S._Dickerson,James_G._Scrugham
Andrew_Refshauge,Tom_Cahill_(Australian_politician)
Alexander_Ellis_III,George_H._W._Bush
John_Kerry,Evelyn_Murphy
Tyga,Kylie_Jenner
Manfred_Guttmacher,Johns_Hopkins
Gilles_Lamontagne,Ray_Hnatyshyn
Edward_Watkin,Mayer_Amschel_de_Rothschild
Robert_Gettleman,Bill_Clinton
Frederic_T._Greenhalge,William_Russell_(governor)
"Jonny_Oates,_Baron_Oates",Nick_Clegg
Ted_Stewart,Bill_Clinton
Thomas_Boord,William_Ewart_Gladstone
Frau_Farbissina,Mindy_Sterling
Dwight_Foster_(1828–1884),Stephen_Henry_Phillips
Theodore_Roosevelt,Edith_Roosevelt
Zulfikar_Ali_Magsi,Benazir_Bhutto
Alana_Mareva,Tom_Baldwin_(The_4400)
Frank_A._Barrett,Gale_W._McGee
List_of_Queer_as_Folk_characters,Hal_Sparks
César_Benito_Cabrera,Barack_Obama
John_Vernou_Bouvier_III,Bouvier_Beale
Lettice_Knollys,Catherine_Carey
Bheki_Cele,Pieter_Mulder
Martin_Tucker_Smith,John_Remington_Mills
Tsutomu_Hata,Morihiro_Hosokawa
Samuel_Fitch,"John_Betts,_Jr."
Gabrielle_Kirk_McDonald,Jimmy_Carter
Olive_Osmond,George_Osmond
Rasul_Bux_Palejo,Zarina_Baloch
Nancy-Ann_DeParle,Barack_Obama
Albert_S._Burleson,Woodrow_Wilson
Fatimah_bint_Sa'd,Muhammad
"Robert_Napier,_1st_Baron_Napier_of_Magdala",Benjamin_Disraeli
Jack_Bristow,Nadia_Santos
William_Ballard_Preston,Millard_Fillmore
Gulzarilal_Nanda,Indira_Gandhi
Edward_Hutchinson_(captain),Anne_Hutchinson
Hiranuma_Kiichirō,Nobuyuki_Abe
Li_Xiannian,Yang_Shangkun
Christopher_Comstock,Samuel_Hayes_(settler)
Ray_Nagin,Marc_Morial
Allan_Schulman,Lisette_Schulman
Ivy_Baker_Priest,Dwight_D._Eisenhower
Zulfikar_Ali_Magsi,Muhammad_Khan_Achakzai
John_Tyler,Walter_Forward
John_Irwin_(British_Army_officer),"George_Augustus_Eliott,_1st_Baron_Heathfield"
Princess_Eugenie_of_York,"Sarah,_Duchess_of_York"
Emma_Bonino,Giorgio_La_Malfa
Athina_Onassis_Roussel,Christina_Onassis
Lewis_Rudin,Jack_Rudin
Daniel_D._Whitney,Seth_Low
William_Dimitrouleas,Bill_Clinton
Christopher_de_Leon,Sandy_Andolong
Francesca_Eastwood,Kyle_Eastwood
Tully_Jensen,Antonio_Sabàto_Jr.
Charles_Alexander_Stevenson,Robert_Stevenson_(civil_engineer)
Richard_Olmsted_(settler),Daniel_Kellogg_(settler)
Henry_VIII_of_England,Jane_Seymour
Huitzilatzin,Huehue_Zaca
James_C._Swan,George_W._Bush
"Francis_Fane,_1st_Earl_of_Westmorland",John_Leveson
B.G._Deshmukh,Rajiv_Gandhi
"Frank_Paul_Geraci,_Jr.",Barack_Obama
Peter_W._Hall,George_W._Bush
Christian_Streit_White,Francis_White_(Virginia)
Richard_Nixon,Thomas_Kuchel
Hermann_Göring,Franz_von_Papen
Sinchi_Roca,Manco_Cápac
Tokugawa_Hidetada,Tokugawa_Ieyasu
Tim_Sainsbury,Margaret_Thatcher
John_Cotton_Smith,Roger_Griswold
Sybil_Christopher,Richard_Burton
James_Roosevelt_Roosevelt,James_Roosevelt_I
Robert_White_(West_Virginia_senator),Samuel_Lightfoot_Flournoy
Kathleen_Kennedy_Townsend,John_F._Kennedy
Ellen_Travolta,Jack_Bannon
Edgar_Kaiser_Jr.,Henry_Kaiser_(musician)
Betty_Taylor_(actress),Elizabeth_Taylor
Jinjur,Princess_Ozma
Gordon_Gray_(politician),William_C._Friday
Eleanor_Calvert,Benedict_Swingate_Calvert
Zhu_Rongji,Yao_Yilin
Mário_Soares,António_Guterres
Peter_Griffith,Tippi_Hedren
Louisa_Adams,Emily_Donelson
Andrew_G._Pierce,William_W._Crapo
Abid_Sharifov,Ilham_Aliyev
Anirul,Frank_Herbert
Patricia_Neal,Roald_Dahl
John_Faulkner,Robert_McClelland_(Australian_politician)
Marissa_Cooper,Jimmy_Cooper_(The_O.C.)
George_Isaac_Smith,Robert_Stanfield
Susan_Rice,Bill_Clinton
Hadassah_Lieberman,Tipper_Gore
Henry_Brewster_Stanton,Josiah_B._Williams
William_Cortenus_Schenck,John_Bigger
Chiang_Kai-shek,Chen_Jieru
Robert_Louis_Stevenson,Ernest_Hemingway
"Archibald_Primrose,_5th_Earl_of_Rosebery",William_Ewart_Gladstone
Robert_Peel,"John_Russell,_1st_Earl_Russell"
Władysław_Sikorski,Maciej_Rataj
Nancy-Ann_DeParle,Barack_Obama
Mary_Ball_Washington,Augustine_Washington
David_Hasselhoff,Pamela_Bach
Caroline_Spelman,Hilary_Benn
John_Baker_White_(West_Virginia_politician),Christian_Streit_White
Lammot_du_Pont_I,Éleuthère_Irénée_du_Pont
Zhang_Zuolin,Tan_Yankai
Frank_Sinatra,Anthony_Martin_Sinatra
John_Kirby_(admiral),Barack_Obama
"John_Stuart,_3rd_Earl_of_Bute","Thomas_Pelham-Holles,_1st_Duke_of_Newcastle"
Franca_Valeri,Vittorio_Caprioli
Roxie_Roker,Zoë_Kravitz
Lady_Jessica,Saskia_Reeves
James_Barbour,Littleton_Waller_Tazewell
Jim_Guy_Tucker,Bill_Clinton
Moxie_Raia,Justin_Bieber
Muhammad_ibn_Isma'il,Ali_ibn_Ismail
Fleetwood_Lindley,Abraham_Lincoln
Daniel_Webster,Millard_Fillmore
Erskine_Hamilton_Childers,Éamon_de_Valera
Diahnne_Abbott,Robert_De_Niro
Mary_Ann_Peters,George_W._Bush
H._John_Heinz_III,Harris_Wofford
Paul_A._Engelmayer,Barack_Obama
"Arthur_Wellesley,_1st_Duke_of_Wellington","Catherine_Wellesley,_Duchess_of_Wellington"
William_Ross_Macdonald,Roland_Michener
Ariane_de_Rothschild,Benjamin_de_Rothschild
Elias_Disney,Flora_Call_Disney
Tip_O'Neill,Joseph_P._Kennedy_II
Vilasrao_Deshmukh,Pawan_Kumar_Bansal
Jon_Lindbergh,Charles_Lindbergh
Mary_Soames,Winston_Churchill
"Fernando_Álvarez_de_Toledo,_3rd_Duke_of_Alba",Philip_II_of_Spain
Margaret_Thatcher,Anthony_Crosland
John_Robert_Godley,"Hugh_Godley,_2nd_Baron_Kilbracken"
Edward_Pearce_(politician),"George_Hunter_(politician,_born_1821)"
Bing_Crosby,Denise_Crosby
"James_Harris,_3rd_Earl_of_Malmesbury","Granville_Leveson-Gower,_2nd_Earl_Granville"
Mompati_Merafhe,Ian_Khama
Samuel_Meredith,George_Washington
Elliot_Richardson,William_B._Saxbe
Rickon_Stark,Sansa_Stark
Madeline_Cox_Arleo,Barack_Obama
Deng_Zihui,Mao_Zedong
"F._E._Smith,_1st_Earl_of_Birkenhead",H._H._Asquith
Tokugawa_Tsunayoshi,Tokugawa_Ietsuna
George_Randolph_Hearst,William_Randolph_Hearst
James_T._McIntyre,Jimmy_Carter
Jennifer_Kendal,Geoffrey_Kendal
William_Worsley,"Oswald_Phipps,_4th_Marquess_of_Normanby"
Robert_S._Strauss,George_H._W._Bush
"Georgina_Ward,_Countess_of_Dudley","William_Ward,_1st_Earl_of_Dudley"
Elinor_Morgenthau,Mayer_Lehman
Roberto_Rossellini,Ingrid_Bergman
William_Cargill,John_Parkin_Taylor
Ernesto_Samper,Andrés_Pastrana_Arango
"Sir_John_Jardine,_1st_Baronet","John_Montagu_Douglas_Scott,_7th_Duke_of_Buccleuch"
"Robert_Cecil,_1st_Earl_of_Salisbury","William_Cecil,_1st_Baron_Burghley"
"George_Agar-Ellis,_1st_Baron_Dover","John_Ponsonby,_4th_Earl_of_Bessborough"
Hodding_Carter_III,John_Reinhardt
John_C._Breckinridge,Garrett_Davis
K._Sripavan,Mahinda_Rajapaksa
Jenny_Beth_Martin,Thomas_Jefferson
Isaac_Foot,"Sir_Charles_Hanson,_1st_Baronet"
James_E._Graves_Jr.,Barack_Obama
Ronald_Reagan,Howard_Keel
Thomas_Belden,Thaddeus_Betts_(physician)
Suchitra_Mohanlal,Mohanlal
Zadie_Smith,Martin_Amis
Hillary_Clinton,Rick_Lazio
Jeb_Bush,George_H._W._Bush
Giambattista_Vico,Francis_Bacon
Walter_Mondale,George_H._W._Bush
Muhammad_Ali_Jinnah,"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma"
Veronica_Porché_Ali,Muhammad_Ali
John_C._West,Ronald_Reagan
Erskine_B._Ingram,David_B._Ingram
William_Wilberforce,Barbara_Spooner_Wilberforce
Basil_A._Paterson,Howard_J._Samuels
Colleen_Camp,John_Goldwyn
Luis_Batlle_Berres,Alberto_Guani
Alex_Udinov,Lyndsy_Fonseca
Arthur_Tugade,Rodrigo_Duterte
Peter_White_(Canadian_politician),"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair"
Usha_Sinha,Kishori_Sinha
Qazi_Anwar_Hussain,Sanjida_Khatun
Ulupi,Arjuna
Matt_Rinaldi,Bennett_Ratliff
Ernst_Kaltenbrunner,Adolf_Hitler
Tricia_Nixon_Cox,Julie_Nixon_Eisenhower
Garret_Hobart,Theodore_Roosevelt
Thomas_O._Rice,Barack_Obama
The_Bold_and_the_Beautiful_characters_(2014),Bradley_Bell
Jalal_Talabani,Ghazi_Mashal_Ajil_al-Yawer
"Charles_Grey,_2nd_Earl_Grey",Lord_William_Russell
John_Wayne,Esperanza_Baur
John_Copp,John_Betts_(Connecticut_politician)
N._T._Rama_Rao,Shankar_Dayal_Sharma
Jack_Zouhary,George_W._Bush
Pat_Galvin,Kay_Brownbill
Lloyd_Axworthy,John_Turner
Ira_Clifton_Copley,Frank_R._Reid
Albert_Booth,Michael_Foot
Rami_Yacoub,Enrique_Iglesias
Kenny_Chadway,Rockmond_Dunbar
Jimmy_Ellis_(boxer),Muhammad_Ali
Edward_Cornelius_Reed_Jr.,Jimmy_Carter
Daniel_P._King,"Josiah_Quincy,_Jr."
Vanitha_Vijayakumar,Preetha_Vijayakumar
Evelina_de_Rothschild,Charlotte_von_Rothschild
Diane_Wakoski,Allen_Ginsberg
Damian_Marley,Ky-Mani_Marley
Huey_Long,Harvey_Fields
William_Schofield,William_Howard_Taft
Sheldon_Silver,David_Paterson
Charles_Lock,Charlie_Lock
Fernanda_Montenegro,Fernando_Torres_(actor)
Otte_Brahe,Beate_Clausdatter_Bille
Adelicia_Acklen,Richard_Cheatham
Pacencia_Laurel,Aurora_Quezon
Ling_Jihua,Xi_Jinping
David_Lloyd_George,Reginald_McKenna
Timothy_Dalton,Vanessa_Redgrave
George_H._W._Bush,Carla_Anderson_Hills
Tessa_Dahl,Roald_Dahl
Daniel_W._Bell,Franklin_D._Roosevelt
Jiang_Zemin,Li_Peng
Eduardo_Aguirre,Barack_Obama
Ivan_VI_of_Russia,Elizabeth_of_Russia
George_J._Hazel,Barack_Obama
Geoffrey_le_Scrope,Henry_le_Scrope
Hugh_Mitchell_(politician),William_F._Knowland
Joe_Biden,Dianne_Feinstein
Thomas_F._Frist_Jr.,Charles_A._Elcan
Howard_M._Radzely,Barack_Obama
Carl_Michael_Smith,George_W._Bush
Robert_Duncan_Wilmot,Edward_Barron_Chandler
Charlotte_Godley,John_Robert_Godley
"Carlota_de_Godoy,_2nd_Duchess_of_Sueca","Carlos_Ruspoli,_3rd_Duke_of_Alcudia_and_Sueca"
Veronica_Lario,Silvio_Berlusconi
Priscilla_Presley,Riley_Keough
Harry_F._Byrd,Junius_Edgar_West
Nora_Barry_Fischer,George_W._Bush
Thomas_Thompson_(1754–1828),Samuel_Smith_(1754–1834)
Evelyn_de_Rothschild,Anthony_Gustav_de_Rothschild
Shimon_Peres,Ezer_Weizman
Stephen_King,Peter_David
Leticia_Murray,Jacqueline_Bracamontes
Jerry_Abramson,Barack_Obama
John_F._Kennedy,Lyndon_B._Johnson
Queen_Hemas,Suharto
Harry_Crosby_(businessman),Lindsay_Crosby
Daniel_Coit_Gilman,Henry_Durant
Edgar_Adrian,"Hester_Adrian,_Baroness_Adrian"
David_Lloyd_George,Seaborne_Davies
Wendy_Sherman,Barack_Obama
David_B._Dunn,Bill_Clinton
Bernard_W._Aronson,Bill_Clinton
Cameron_Kerry,Penny_Pritzker
Greg_Kurstin,Lily_Allen
Élie_Lescot,Louis_Borno
"Charles_FitzRoy,_2nd_Duke_of_Grafton","Isabella_FitzRoy,_Duchess_of_Grafton"
Alexander_Scourby,Lori_March
Early_life_and_career_of_Thomas_Jefferson,Edmund_Randolph
Tan_Cheng_Lock,Lim_Chong_Eu
Erskine_Hamilton_Childers,Rita_Childers
David_F._Houston,Woodrow_Wilson
Gamini_Dissanayake,Ranil_Wickremesinghe
S._C._Jamir,Jawaharlal_Nehru
Robert_J._Dieter,George_W._Bush
Daggubati_Venkateswara_Rao,Daggubati_Purandeswari
Phyllis_Thede,Jamie_Van_Fossen
Steven_Pinker,Noam_Chomsky
Lee_Teng-hui,Chiang_Ching-kuo
Dave_Edwards_(Wyoming_politician),Richard_Cannady
Dana_Shell_Smith,Barack_Obama
Yukio_Hatoyama,Naoto_Kan
John_Hemings,Madison_Hemings
Vilasrao_Deshmukh,Praful_Patel
Robert_Louis_Stevenson,Charles_Dickens
Duncan_Sandys,"Tony_Greenwood,_Baron_Greenwood_of_Rossendale"
John_Coit_Spooner,William_Freeman_Vilas
William_Claiborne_Owens,William_Campbell_Preston_Breckinridge
Stephen_A._Higginson,Barack_Obama
William_L._Ball,Ronald_Reagan
Yen_Chia-kan,Chiang_Ching-kuo
T._Kenneth_Cribb_Jr.,Ronald_Reagan
Hugh_Elliot,"Sir_Gilbert_Elliot,_3rd_Baronet,_of_Minto"
Sharona_Fleming,Bitty_Schram
Pavel_Milyukov,Mikhail_Tereshchenko
Vicky_Chand,Justin_Bieber
Ferdinand_Francis_Fernandez,George_H._W._Bush
Phyllis_J._Hamilton,Bill_Clinton
John_J._Giblin,C._Robert_Sarcone
Lambert_Godfrey,"Philip_Sidney,_3rd_Earl_of_Leicester"
Olof_Palme,Thorbjörn_Fälldin
Jonathan_Belcher,John_Reading_(New_Jersey)
Shane_McMahon,Stephanie_McMahon
Stanley_Baldwin,David_Lloyd_George
Kirito_(Sword_Art_Online),Bryce_Papenbrook
Marlin_Fitzwater,George_H._W._Bush
Bill_Lockyer,Jerry_Brown
Qazi_Abdul_Majeed_Abid,Hasnain_Mirza
Amy_Berman_Jackson,Barack_Obama
Charlie_Harper_(Two_and_a_Half_Men),Alan_Harper_(Two_and_a_Half_Men)
Robert_Charles_Chambers,Bill_Clinton
"William_Montagu_Douglas_Scott,_6th_Duke_of_Buccleuch","Walter_Montagu_Douglas_Scott,_5th_Duke_of_Buccleuch"
Madame_Nhu,Madame_Khánh
Shashi_Tharoor,Sunanda_Pushkar
James_M._Burns_(judge),Richard_Nixon
Richard_Aluwihare,Edwin_Wijeyeratne
Daniel_Reed_(actor),Isadora_Bennett
Augusto_Pinochet,Carlos_Prats
Charles_W._Robinson,Gerald_Ford
Samuel_Cranston,Walter_Clarke_(governor)
Teofisto_Guingona_Jr.,Sotero_Laurel
Alphonzo_Bell,Elliott_Roosevelt
Danielle_Haim,Julian_Casablancas
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston","Edward_Grey,_1st_Viscount_Grey_of_Fallodon"
Lewis_Cass,James_Madison
Vishwasrao,Sadashivrao_Bhau
Samuel_Pearson_Goddard_Jr.,Paul_Fannin
Chachi_Arcola,Richie_Cunningham
R._C._Lehmann,John_William_Logan
Pete_Simpson,Alan_K._Simpson
Maria_Klementyna_Sanguszko,Natalia_Potocka
Robert_R._Bishop,George_G._Crocker
Paul_Dillingham,J._Gregory_Smith
Charles_Scribner_I,Charles_Scribner_IV
"Sir_Hector_Maclean,_5th_Baronet","Sir_John_Maclean,_4th_Baronet"
Ratna_Pathak,Naseeruddin_Shah
Michel_Debré,Georges_Pompidou
James_McBride_(politician),Thomas_J._Dryer
Yon_Tumarkin,Yigal_Tumarkin
Charles_F._Conner,George_W._Bush
Sheila_Carter,Bradley_Bell
Éleuthère_Irénée_du_Pont,Pierre_Samuel_du_Pont_de_Nemours
William_F._Walsh,Howard_W._Robison
Jama_kaNdaba,Shaka
Romeo_Saganash,Jack_Layton
Robert_Coover,David_Foster_Wallace
William_S._Burroughs,Jack_Black_(author)
John_Backhouse,"Sir_William_Hicks,_1st_Baronet"
Fidel_Castro,Raúl_Castro
Cruz_Reynoso,Jerry_Brown
"Charles_Brandon,_1st_Duke_of_Suffolk",Henry_VIII_of_England
Sean_Penn,Robin_Wright
Vilasrao_Deshmukh,Kishore_Chandra_Deo
Ford_E._Stinson,Jimmy_Boyd_(Louisiana_politician)
Darth_Vader,Kylo_Ren
Chiang_Ching-kuo,Chen_Cheng
Chuck_Bass,Cecily_von_Ziegesar
Francis_Carr_(District_of_Maine_politician),Barzillai_Gannett
Preston_Love,Aretha_Franklin
Patti_Davis,Maureen_Reagan
Judy_Taguiwalo,Rodrigo_Duterte
Rupert_Murdoch,Elisabeth_Murdoch_(philanthropist)
Julie_Bishop,Malcolm_Turnbull
"George_Lascelles,_7th_Earl_of_Harewood",George_VI
Ted_Stewart,Bill_Clinton
Francis_A._Nixon,Pat_Nixon
Green_Desert_(horse),Maktoum_bin_Rashid_Al_Maktoum
John_Platt_(settler),Thomas_Betts
V._Ravichandran,N._Veeraswamy
Anton_Piëch,Louise_Piëch
Gordon_H._Mansfield,George_W._Bush
Viktor_Yanukovych,Mykola_Azarov
George_W._Romney,William_Milliken
Brian_Mulroney,Gérard_Asselin
John_Hervey_Crozier,Julius_W._Blackwell
Zaynab_bint_Ali,Hasan_ibn_Ali
Shane_Richie,Coleen_Nolan
Nicolae_Timofti,Pavel_Filip
Yuan_Keding,Yuan_Shikai
Ulysses_S._Grant_presidential_administration_scandals,Andrew_Johnson
"Ferdinand,_Duke_of_Parma",Pauline_Bonaparte
John_Flanagan_(author),Patrick_O'Brian
Harry_Crookshank,Winston_Churchill
David_Mulford,George_W._Bush
Bajirao_I,Kashibai
John_Dawkins,Bob_Hawke
Gustavo_Gelpí,George_W._Bush
John_Quincy_Adams,Jonathan_Mason_(Massachusetts_politician)
Stephen_G._McFarland,Barack_Obama
John_F._Kennedy,Arthur_Goldberg
Maurice_Duplessis,Eugène_Fiset
Ronald_Lauder,Ronald_Reagan
Mary_Foote,William_Wirt_Winchester
Daniel_Kellogg_(settler),Walter_Hoyt
Lady_Randolph_Churchill,Lord_Randolph_Churchill
Andrew_Cuomo,Eliot_Spitzer
"Sir_Richard_Wrottesley,_7th_Baronet",Richard_Rigby
William_Howard_Taft,Benjamin_Harrison
Thomas_Cromwell_(Parliamentary_diarist),"Gregory_Cromwell,_1st_Baron_Cromwell"
Olaf_Hambro,Carl_Joachim_Hambro_(banker)
Deborah_Ann_Minardos,"Arthur_Loew,_Jr."
Andro_Vlahušić,Andrija_Hebrang_(son)
Abraham_Fischer,Hamilton_Goold-Adams
Anthony_Eden,Winston_Churchill
Hernando_Siles_Reyes,Carlos_Blanco_Galindo
William_Fitzherbert_(New_Zealand_politician),Isaac_Featherston
Réal_Caouette,Wallace_McDonald
George_N._Leighton,Gerald_Ford
Margaret_Lea_Houston,Sam_Houston
Frederic_B._Ingram,David_B._Ingram
"Francis_North,_4th_Earl_of_Guilford","George_North,_3rd_Earl_of_Guilford"
Qazi_Anwar_Hussain,Qazi_Mahbub_Hussain
March_Fong_Eu,Bill_Clinton
Chaudhry_Pervaiz_Elahi,Shaukat_Aziz
Josiah_Bartlet,Emilio_Estevez
Samuel_Fitch,"John_Betts,_Jr."
Willard_Dickerman_Straight,Dorothy_Payne_Whitney
"Patrick_Jenkin,_Baron_Jenkin_of_Roding",Maurice_Macmillan
Françoise_Dorléac,Christian_Vadim
"Jose_L._Cuisia,_Jr.",Rodrigo_Duterte
Nicholas_J._Sandlin,G._L._P._Wren
"Bolton_Eyres-Monsell,_1st_Viscount_Monsell",Austen_Chamberlain
Samuel_Fitch,James_Lockwood_(Connecticut_politician)
Tokugawa_Ietsuna,Tokugawa_Iemitsu
Nala_(The_Lion_King),Linda_Woolverton
Ed_Bass,Hyatt_Bass
